word,frequency,length,category,tag_detail
சிவப்பு,8746,4,NOUN,NOMINAL_SUFFIX_பு
அர்த்தம்,8715,5,NOUN,BASE_NOUN_CONSONANT_ம்
இறைவன்,8706,4,NOUN,BASE_NOUN_CONSONANT_ன்
இணைப்பு,8679,4,NOUN,NOMINAL_SUFFIX_பு
வரவேற்பு,8664,5,NOUN,NOMINAL_SUFFIX_பு
பயம்,8621,3,NOUN,BASE_NOUN_CONSONANT_ம்
தளம்,8605,3,NOUN,BASE_NOUN_CONSONANT_ம்
பாவம்,8553,3,NOUN,BASE_NOUN_CONSONANT_ம்
வருகை,8519,3,NOUN,NOMINAL_SUFFIX_கை
சராசரி,8495,4,NOUN,BASE_NOUN_VOWEL_ரி
விகிதம்,8429,4,NOUN,BASE_NOUN_CONSONANT_ம்
முக்கியம்,8424,5,NOUN,BASE_NOUN_CONSONANT_ம்
பலன்,8415,3,NOUN,BASE_NOUN_CONSONANT_ன்
கவிஞர்,8410,4,NOUN,KNOWN_BASE_NOUN
மன்னர்,8404,4,NOUN,BASE_NOUN_CONSONANT_ர்
இடங்கள்,8331,5,NOUN,BASE_NOUN_CONSONANT_ள்
தேர்ச்சி,8283,4,NOUN,NOMINAL_SUFFIX_சி
சான்றிதழ்,8226,5,NOUN,BASE_NOUN_CONSONANT_ழ்
உப்பு,8199,3,NOUN,NOMINAL_SUFFIX_பு
கேள்விகள்,8186,5,NOUN,BASE_NOUN_CONSONANT_ள்
மாணவி,8170,3,NOUN,NOMINAL_SUFFIX_மாணவி
ஒதுக்கீடு,8144,5,NOUN,NOMINAL_SUFFIX_டு
கட்டாயம்,8133,5,NOUN,BASE_NOUN_CONSONANT_ம்
அண்ணன்,8120,4,NOUN,BASE_NOUN_CONSONANT_ன்
வட்டி,8092,3,NOUN,BASE_NOUN
வண்டி,8087,3,NOUN,BASE_NOUN
குறைவு,8087,3,NOUN,NOMINAL_SUFFIX_வு
நட்பு,8078,3,NOUN,NOMINAL_SUFFIX_பு
நகராட்சி,8075,5,NOUN,NOMINAL_SUFFIX_சி
முகாம்,8061,3,NOUN,BASE_NOUN_CONSONANT_ம்
பலம்,8042,3,NOUN,BASE_NOUN_CONSONANT_ம்
தடுப்பு,8024,4,NOUN,NOMINAL_SUFFIX_பு
நிறைவு,8011,3,NOUN,NOMINAL_SUFFIX_வு
இருவர்,8001,4,NOUN,BASE_NOUN_CONSONANT_ர்
நபர்கள்,7982,5,NOUN,BASE_NOUN_CONSONANT_ள்
விருப்பம்,7975,5,NOUN,BASE_NOUN_CONSONANT_ம்
குண்டு,7964,3,NOUN,NOMINAL_SUFFIX_டு
தொழிலாளர்,7960,5,NOUN,BASE_NOUN_CONSONANT_ர்
பள்ளிகள்,7954,5,NOUN,BASE_NOUN_CONSONANT_ள்
மலர்,7947,3,NOUN,BASE_NOUN_CONSONANT_ர்
கப்பல்,7943,4,NOUN,BASE_NOUN_CONSONANT_ல்
படிப்பு,7924,4,NOUN,NOMINAL_SUFFIX_பு
கோப்பை,7916,3,NOUN,BASE_NOUN
வாகனம்,7869,4,NOUN,BASE_NOUN_CONSONANT_ம்
சூரியன்,7808,4,NOUN,KNOWN_BASE_NOUN
கருப்பு,7798,4,NOUN,NOMINAL_SUFFIX_பு
மறுநாள்,7710,4,NOUN,BASE_NOUN_CONSONANT_ள்
தலைநகர்,7648,5,NOUN,BASE_NOUN_CONSONANT_ர்
எல்லை,7621,3,NOUN,BASE_NOUN
அணிகள்,7621,4,NOUN,BASE_NOUN_CONSONANT_ள்
தொலைபேசி,7605,4,NOUN,NOMINAL_SUFFIX_சி
இனம்,7586,3,NOUN,BASE_NOUN_CONSONANT_ம்
அரிசி,7568,3,NOUN,NOMINAL_SUFFIX_சி
மதியம்,7528,4,NOUN,BASE_NOUN_CONSONANT_ம்
வடிவம்,7483,4,NOUN,BASE_NOUN_CONSONANT_ம்
மாநாடு,7456,3,NOUN,NOMINAL_SUFFIX_டு
உரிமைகள்,7436,5,NOUN,BASE_NOUN_CONSONANT_ள்
காய்ச்சல்,7358,5,NOUN,BASE_NOUN_CONSONANT_ல்
புயல்,7303,3,NOUN,BASE_NOUN_CONSONANT_ல்
தரிசனம்,7301,5,NOUN,BASE_NOUN_CONSONANT_ம்
வங்கிகள்,7298,5,NOUN,BASE_NOUN_CONSONANT_ள்
வெள்ளி,7288,3,NOUN,BASE_NOUN_VOWEL_ளி
வேகம்,7252,3,NOUN,BASE_NOUN_CONSONANT_ம்
பத்திரிகை,7234,5,NOUN,NOMINAL_SUFFIX_கை
பழக்கம்,7218,5,NOUN,BASE_NOUN_CONSONANT_ம்
கண்ணாடி,7132,4,NOUN,BASE_NOUN
கடமை,7052,3,NOUN,NOMINAL_SUFFIX_மை
வழிபாடு,7051,4,NOUN,NOMINAL_SUFFIX_டு
அதிரடி,7013,4,NOUN,BASE_NOUN
துப்பாக்கி,7000,5,NOUN,BASE_NOUN
பிள்ளைகள்,6995,5,NOUN,BASE_NOUN_CONSONANT_ள்
கேட்டால்,6991,4,NOUN,BASE_NOUN_CONSONANT_ல்
தீர்மானம்,6933,5,NOUN,BASE_NOUN_CONSONANT_ம்
சிக்கல்,6891,4,NOUN,BASE_NOUN_CONSONANT_ல்
வெள்ளம்,6873,4,NOUN,BASE_NOUN_CONSONANT_ம்
நன்மை,6858,3,NOUN,NOMINAL_SUFFIX_மை
வீடுகள்,6830,4,NOUN,BASE_NOUN_CONSONANT_ள்
மனிதர்,6818,4,NOUN,KNOWN_BASE_NOUN
விவரம்,6817,4,NOUN,BASE_NOUN_CONSONANT_ம்
அட்டை,6750,3,NOUN,BASE_NOUN
பகல்,6749,3,NOUN,BASE_NOUN_CONSONANT_ல்
வாக்குகள்,6739,5,NOUN,BASE_NOUN_CONSONANT_ள்
மரங்கள்,6673,5,NOUN,BASE_NOUN_CONSONANT_ள்
அரசுகள்,6632,5,NOUN,BASE_NOUN_CONSONANT_ள்
வகைகள்,6615,4,NOUN,BASE_NOUN_CONSONANT_ள்
கடைகள்,6611,4,NOUN,BASE_NOUN_CONSONANT_ள்
அமர்வு,6546,4,NOUN,NOMINAL_SUFFIX_வு
மாதங்கள்,6520,5,NOUN,BASE_NOUN_CONSONANT_ள்
வசூல்,6511,3,NOUN,BASE_NOUN_CONSONANT_ல்
குடியரசு,6510,5,NOUN,BASE_NOUN_VOWEL_சு
சூழ்நிலை,6505,4,NOUN,BASE_NOUN
மாணவிகள்,6474,5,NOUN,BASE_NOUN_CONSONANT_ள்
ஏற்றுமதி,6437,5,NOUN,NOMINAL_SUFFIX_தி
உயரம்,6435,4,NOUN,BASE_NOUN_CONSONANT_ம்
நியமனம்,6422,5,NOUN,BASE_NOUN_CONSONANT_ம்
வியாபாரம்,6401,5,NOUN,BASE_NOUN_CONSONANT_ம்
இழப்பு,6370,4,NOUN,NOMINAL_SUFFIX_பு
மோசடி,6329,3,NOUN,BASE_NOUN
வணக்கம்,6307,5,NOUN,BASE_NOUN_CONSONANT_ம்
பின்னணி,6303,4,NOUN,BASE_NOUN
பாட்டு,6237,3,NOUN,KNOWN_BASE_NOUN
புற்றுநோய்,6223,5,NOUN,BASE_NOUN_CONSONANT_ய்
நிமிடம்,6215,4,NOUN,BASE_NOUN_CONSONANT_ம்
நிறுவனர்,6173,5,NOUN,BASE_NOUN_CONSONANT_ர்
பெற்றவர்,6163,5,NOUN,BASE_NOUN_CONSONANT_ர்
வட்டம்,6159,4,NOUN,KNOWN_BASE_NOUN
நடப்பு,6153,4,NOUN,NOMINAL_SUFFIX_பு
புள்ளி,6144,3,NOUN,BASE_NOUN_VOWEL_ளி
இப்படம்,6138,5,NOUN,BASE_NOUN_CONSONANT_ம்
இறப்பு,6136,4,NOUN,NOMINAL_SUFFIX_பு
சுத்தம்,6124,4,NOUN,BASE_NOUN_CONSONANT_ம்
பெயர்கள்,6115,5,NOUN,BASE_NOUN_CONSONANT_ள்
விண்வெளி,6106,4,NOUN,BASE_NOUN_VOWEL_ளி
புரட்சி,6071,4,NOUN,NOMINAL_SUFFIX_சி
தோற்றம்,6002,4,NOUN,BASE_NOUN_CONSONANT_ம்
மோதல்,6000,3,NOUN,NOMINAL_SUFFIX_தல்
ஆய்வாளர்,5977,5,NOUN,BASE_NOUN_CONSONANT_ர்
பிரதேசம்,5922,5,NOUN,BASE_NOUN_CONSONANT_ம்
திறமை,5918,3,NOUN,NOMINAL_SUFFIX_மை
வெளிச்சம்,5909,5,NOUN,BASE_NOUN_CONSONANT_ம்
வலம்,5878,3,NOUN,BASE_NOUN_CONSONANT_ம்
வாழ்வு,5876,3,NOUN,NOMINAL_SUFFIX_வு
நாயகன்,5874,4,NOUN,BASE_NOUN_CONSONANT_ன்
தாக்கம்,5853,4,NOUN,BASE_NOUN_CONSONANT_ம்
கட்டிடம்,5851,5,NOUN,BASE_NOUN_CONSONANT_ம்
சிறுவன்,5808,4,NOUN,BASE_NOUN_CONSONANT_ன்
அரசன்,5766,4,NOUN,NOMINAL_SUFFIX_அரசன்
ஆய்வுகள்,5755,5,NOUN,BASE_NOUN_CONSONANT_ள்
தோழர்,5713,3,NOUN,BASE_NOUN_CONSONANT_ர்
பறவைகள்,5688,5,NOUN,BASE_NOUN_CONSONANT_ள்
படைகள்,5685,4,NOUN,BASE_NOUN_CONSONANT_ள்
கூட்டுறவு,5667,5,NOUN,NOMINAL_SUFFIX_வு
நிழல்,5666,3,NOUN,BASE_NOUN_CONSONANT_ல்
கிழமை,5660,3,NOUN,NOMINAL_SUFFIX_மை
அருமை,5647,3,NOUN,NOMINAL_SUFFIX_மை
நீக்கம்,5621,4,NOUN,BASE_NOUN_CONSONANT_ம்
இரும்பு,5608,4,NOUN,NOMINAL_SUFFIX_பு
வேதியியல்,5604,5,NOUN,BASE_NOUN_CONSONANT_ல்
ஞாபகம்,5601,4,NOUN,BASE_NOUN_CONSONANT_ம்
ஊழியர்,5590,4,NOUN,KNOWN_BASE_NOUN
ஆயுள்,5580,3,NOUN,BASE_NOUN_CONSONANT_ள்
ஆதிக்கம்,5575,5,NOUN,BASE_NOUN_CONSONANT_ம்
வாக்காளர்,5565,5,NOUN,BASE_NOUN_CONSONANT_ர்
புள்ளிகள்,5564,5,NOUN,BASE_NOUN_CONSONANT_ள்
தேசம்,5542,3,NOUN,BASE_NOUN_CONSONANT_ம்
பறவை,5526,3,NOUN,NOMINAL_SUFFIX_வை
கருவி,5525,3,NOUN,BASE_NOUN
அன்னை,5520,3,NOUN,BASE_NOUN
கடத்தல்,5482,5,NOUN,NOMINAL_SUFFIX_த்தல்
செயற்கை,5462,4,NOUN,NOMINAL_SUFFIX_கை
வரிகள்,5462,4,NOUN,BASE_NOUN_CONSONANT_ள்
ஒற்றை,5416,3,NOUN,BASE_NOUN
காரியம்,5415,4,NOUN,BASE_NOUN_CONSONANT_ம்
பாலம்,5412,3,NOUN,BASE_NOUN_CONSONANT_ம்
குளம்,5400,3,NOUN,BASE_NOUN_CONSONANT_ம்
சுற்று,5398,3,NOUN,BASE_NOUN_VOWEL_று
முல்லை,5381,3,NOUN,BASE_NOUN
ஆறுதல்,5376,4,NOUN,NOMINAL_SUFFIX_தல்
க்கள்,5279,3,NOUN,BASE_NOUN_CONSONANT_ள்
விவாதம்,5232,4,NOUN,BASE_NOUN_CONSONANT_ம்
அஞ்சல்,5188,4,NOUN,BASE_NOUN_CONSONANT_ல்
ஒழுங்கு,5165,4,NOUN,BASE_NOUN_VOWEL_கு
குழப்பம்,5161,5,NOUN,BASE_NOUN_CONSONANT_ம்
அவரவர்,5154,5,NOUN,BASE_NOUN_CONSONANT_ர்
குணம்,5144,3,NOUN,BASE_NOUN_CONSONANT_ம்
மன்னிப்பு,5139,5,NOUN,NOMINAL_SUFFIX_பு
தெரிவு,5138,3,NOUN,NOMINAL_SUFFIX_வு
விவசாயி,5122,4,NOUN,KNOWN_BASE_NOUN
மன்றம்,5111,4,NOUN,BASE_NOUN_CONSONANT_ம்
அபராதம்,5106,5,NOUN,BASE_NOUN_CONSONANT_ம்
கும்பல்,5086,4,NOUN,BASE_NOUN_CONSONANT_ல்
யானைகள்,5065,4,NOUN,BASE_NOUN_CONSONANT_ள்
தொடக்கம்,5053,5,NOUN,BASE_NOUN_CONSONANT_ம்
நோய்கள்,5045,4,NOUN,BASE_NOUN_CONSONANT_ள்
தேடல்,5041,3,NOUN,BASE_NOUN_CONSONANT_ல்
வேறுபாடு,5023,4,NOUN,NOMINAL_SUFFIX_டு
அவகாசம்,5014,5,NOUN,BASE_NOUN_CONSONANT_ம்
படகு,5011,3,NOUN,BASE_NOUN_VOWEL_கு
மரபு,5011,3,NOUN,NOMINAL_SUFFIX_பு
விதம்,4988,3,NOUN,BASE_NOUN_CONSONANT_ம்
பயன்பாடு,4977,5,NOUN,NOMINAL_SUFFIX_டு
உதாரணம்,4943,5,NOUN,BASE_NOUN_CONSONANT_ம்
சேர்க்கை,4943,4,NOUN,NOMINAL_SUFFIX_கை
உருவம்,4913,4,NOUN,BASE_NOUN_CONSONANT_ம்
தெய்வம்,4891,4,NOUN,BASE_NOUN_CONSONANT_ம்
உள்ளம்,4864,4,NOUN,BASE_NOUN_CONSONANT_ம்
கொள்முதல்,4852,5,NOUN,NOMINAL_SUFFIX_தல்
வேடிக்கை,4842,4,NOUN,NOMINAL_SUFFIX_கை
அச்சம்,4817,4,NOUN,BASE_NOUN_CONSONANT_ம்
மணம்,4813,3,NOUN,BASE_NOUN_CONSONANT_ம்
பக்தி,4810,3,NOUN,NOMINAL_SUFFIX_தி
விருந்து,4786,4,NOUN,KNOWN_BASE_NOUN
கருவிகள்,4784,5,NOUN,BASE_NOUN_CONSONANT_ள்
விரல்,4766,3,NOUN,BASE_NOUN_CONSONANT_ல்
பழம்,4738,3,NOUN,BASE_NOUN_CONSONANT_ம்
தூக்கம்,4731,4,NOUN,BASE_NOUN_CONSONANT_ம்
தானம்,4730,3,NOUN,BASE_NOUN_CONSONANT_ம்
சான்று,4723,3,NOUN,BASE_NOUN_VOWEL_று
பதக்கம்,4719,5,NOUN,BASE_NOUN_CONSONANT_ம்
கண்ணீர்,4705,4,NOUN,BASE_NOUN_CONSONANT_ர்
காதலி,4672,3,NOUN,BASE_NOUN_VOWEL_லி
கறுப்பு,4669,4,NOUN,NOMINAL_SUFFIX_பு
மண்டபம்,4652,5,NOUN,BASE_NOUN_CONSONANT_ம்
வசனம்,4651,4,NOUN,BASE_NOUN_CONSONANT_ம்
ஈடுபாடு,4649,4,NOUN,NOMINAL_SUFFIX_டு
வேலைகள்,4645,4,NOUN,BASE_NOUN_CONSONANT_ள்
சேவைகள்,4629,4,NOUN,BASE_NOUN_CONSONANT_ள்
ஊதியம்,4626,4,NOUN,BASE_NOUN_CONSONANT_ம்
வளம்,4623,3,NOUN,BASE_NOUN_CONSONANT_ம்
கண்காட்சி,4595,5,NOUN,NOMINAL_SUFFIX_சி
திருப்தி,4588,4,NOUN,NOMINAL_SUFFIX_தி
கொன்று,4575,3,NOUN,BASE_NOUN_VOWEL_று
வாடகை,4543,3,NOUN,NOMINAL_SUFFIX_கை
ஒன்றியம்,4525,5,NOUN,BASE_NOUN_CONSONANT_ம்
பரிகாரம்,4510,5,NOUN,BASE_NOUN_CONSONANT_ம்
பயிர்,4507,3,NOUN,BASE_NOUN_CONSONANT_ர்
சாம்பியன்,4495,5,NOUN,BASE_NOUN_CONSONANT_ன்
முதலிடம்,4493,5,NOUN,BASE_NOUN_CONSONANT_ம்
யுத்தம்,4490,4,NOUN,BASE_NOUN_CONSONANT_ம்
முட்டை,4489,3,NOUN,BASE_NOUN
தபால்,4469,3,NOUN,BASE_NOUN_CONSONANT_ல்
பசுமை,4466,3,NOUN,NOMINAL_SUFFIX_மை
விதிகள்,4457,4,NOUN,BASE_NOUN_CONSONANT_ள்
ஆலயம்,4429,4,NOUN,BASE_NOUN_CONSONANT_ம்
வானம்,4427,3,NOUN,BASE_NOUN_CONSONANT_ம்
ஓட்டு,4427,3,NOUN,NOMINAL_SUFFIX_டு
புலவர்,4425,4,NOUN,BASE_NOUN_CONSONANT_ர்
பெட்டி,4425,3,NOUN,BASE_NOUN
நடனம்,4421,4,NOUN,BASE_NOUN_CONSONANT_ம்
பாம்பு,4420,3,NOUN,NOMINAL_SUFFIX_பு
மொழிகள்,4416,4,NOUN,BASE_NOUN_CONSONANT_ள்
இடைவெளி,4413,4,NOUN,BASE_NOUN_VOWEL_ளி
நடுவர்,4382,4,NOUN,BASE_NOUN_CONSONANT_ர்
சகோதரர்,4356,5,NOUN,BASE_NOUN_CONSONANT_ர்
சதம்,4353,3,NOUN,BASE_NOUN_CONSONANT_ம்
தொண்டு,4345,3,NOUN,NOMINAL_SUFFIX_டு
பணியாளர்,4329,5,NOUN,BASE_NOUN_CONSONANT_ர்
பிற்பகல்,4329,5,NOUN,BASE_NOUN_CONSONANT_ல்
திருத்தம்,4327,5,NOUN,BASE_NOUN_CONSONANT_ம்
இயக்கி,4306,4,NOUN,BASE_NOUN
திருட்டு,4305,4,NOUN,NOMINAL_SUFFIX_டு
மேலாளர்,4296,4,NOUN,BASE_NOUN_CONSONANT_ர்
வருத்தம்,4289,5,NOUN,BASE_NOUN_CONSONANT_ம்
நோபல்,4286,3,NOUN,BASE_NOUN_CONSONANT_ல்
பாராட்டு,4285,4,NOUN,NOMINAL_SUFFIX_டு
விருதுகள்,4279,5,NOUN,BASE_NOUN_CONSONANT_ள்
ஓட்டுநர்,4277,5,NOUN,BASE_NOUN_CONSONANT_ர்
புறம்,4272,3,NOUN,BASE_NOUN_CONSONANT_ம்
பிரதி,4268,3,NOUN,NOMINAL_SUFFIX_தி
புதன்,4249,3,NOUN,BASE_NOUN_CONSONANT_ன்
பட்டாசு,4234,4,NOUN,BASE_NOUN_VOWEL_சு
நிர்ணயம்,4227,5,NOUN,BASE_NOUN_CONSONANT_ம்
வரிசை,4226,3,NOUN,BASE_NOUN
ஆதாரம்,4219,4,NOUN,BASE_NOUN_CONSONANT_ம்
வாழ்நாள்,4207,4,NOUN,BASE_NOUN_CONSONANT_ள்
பொருள்கள்,4205,5,NOUN,BASE_NOUN_CONSONANT_ள்
இணையம்,4203,4,NOUN,BASE_NOUN_CONSONANT_ம்
சின்னம்,4194,4,NOUN,BASE_NOUN_CONSONANT_ம்
பண்பாடு,4190,4,NOUN,NOMINAL_SUFFIX_டு
குப்பை,4185,3,NOUN,BASE_NOUN
வரம்,4183,3,NOUN,BASE_NOUN_CONSONANT_ம்
பூக்கள்,4176,4,NOUN,BASE_NOUN_CONSONANT_ள்
அபாயம்,4162,4,NOUN,BASE_NOUN_CONSONANT_ம்
அப்பாவி,4162,4,NOUN,BASE_NOUN
தலைவன்,4160,4,NOUN,BASE_NOUN_CONSONANT_ன்
அடக்கம்,4157,5,NOUN,BASE_NOUN_CONSONANT_ம்
விளைவு,4156,3,NOUN,NOMINAL_SUFFIX_வு
தாமதம்,4155,4,NOUN,BASE_NOUN_CONSONANT_ம்
எரிவாயு,4146,4,NOUN,BASE_NOUN
வெப்பம்,4123,4,NOUN,BASE_NOUN_CONSONANT_ம்
உரிமம்,4112,4,NOUN,BASE_NOUN_CONSONANT_ம்
வானொலி,4105,3,NOUN,BASE_NOUN_VOWEL_லி
மண்டலம்,4093,5,NOUN,BASE_NOUN_CONSONANT_ம்
பாக்கியம்,4081,5,NOUN,BASE_NOUN_CONSONANT_ம்
உடம்பு,4075,4,NOUN,NOMINAL_SUFFIX_பு
வாதம்,4049,3,NOUN,BASE_NOUN_CONSONANT_ம்
செயல்பாடு,4046,5,NOUN,NOMINAL_SUFFIX_டு
மின்னணு,4045,4,NOUN,BASE_NOUN
உதவிகள்,4031,5,NOUN,BASE_NOUN_CONSONANT_ள்
ஓட்டம்,4028,4,NOUN,BASE_NOUN_CONSONANT_ம்
நிபுணர்,4014,4,NOUN,BASE_NOUN_CONSONANT_ர்
படக்குழு,4013,5,NOUN,BASE_NOUN
மந்திரி,3985,4,NOUN,BASE_NOUN_VOWEL_ரி
வயிறு,3983,3,NOUN,BASE_NOUN_VOWEL_று
சாத்தியம்,3983,5,NOUN,BASE_NOUN_CONSONANT_ம்
சிலைகள்,3980,4,NOUN,BASE_NOUN_CONSONANT_ள்
பட்டதாரி,3975,5,NOUN,BASE_NOUN_VOWEL_ரி
குளிர்,3966,3,NOUN,BASE_NOUN_CONSONANT_ர்
கைகள்,3953,3,NOUN,BASE_NOUN_CONSONANT_ள்
கால்கள்,3947,4,NOUN,BASE_NOUN_CONSONANT_ள்
விநியோகம்,3931,5,NOUN,BASE_NOUN_CONSONANT_ம்
ஒழிப்பு,3930,4,NOUN,NOMINAL_SUFFIX_பு
நினைவுகள்,3909,5,NOUN,BASE_NOUN_CONSONANT_ள்
நடிப்பு,3909,4,NOUN,NOMINAL_SUFFIX_பு
மாணவன்,3904,4,NOUN,NOMINAL_SUFFIX_மாணவன்
வந்தவர்,3897,5,NOUN,BASE_NOUN_CONSONANT_ர்
வரவு,3892,3,NOUN,NOMINAL_SUFFIX_வு
முன்பதிவு,3891,5,NOUN,NOMINAL_SUFFIX_வு
உறுப்பு,3889,4,NOUN,NOMINAL_SUFFIX_பு
தலைப்பு,3886,4,NOUN,NOMINAL_SUFFIX_பு
கரும்பு,3878,4,NOUN,NOMINAL_SUFFIX_பு
கொடுமை,3877,3,NOUN,NOMINAL_SUFFIX_மை
பொருளாளர்,3876,5,NOUN,BASE_NOUN_CONSONANT_ர்
வீதம்,3874,3,NOUN,BASE_NOUN_CONSONANT_ம்
மூச்சு,3873,3,NOUN,BASE_NOUN_VOWEL_சு
மையங்கள்,3867,5,NOUN,BASE_NOUN_CONSONANT_ள்
சாலைகள்,3841,4,NOUN,BASE_NOUN_CONSONANT_ள்
ஆட்கள்,3835,4,NOUN,BASE_NOUN_CONSONANT_ள்
பதிப்பு,3823,4,NOUN,NOMINAL_SUFFIX_பு
செயற்குழு,3811,5,NOUN,BASE_NOUN
சலுகை,3807,3,NOUN,NOMINAL_SUFFIX_கை
வறட்சி,3806,4,NOUN,NOMINAL_SUFFIX_சி
ஆரம்பம்,3799,5,NOUN,BASE_NOUN_CONSONANT_ம்
வலிமை,3792,3,NOUN,NOMINAL_SUFFIX_மை
உணர்ச்சி,3785,5,NOUN,NOMINAL_SUFFIX_சி
தருணம்,3780,4,NOUN,BASE_NOUN_CONSONANT_ம்
கனமழை,3773,4,NOUN,BASE_NOUN
அரசர்,3767,4,NOUN,BASE_NOUN_CONSONANT_ர்
ஏலம்,3758,3,NOUN,BASE_NOUN_CONSONANT_ம்
ஒற்றுமை,3751,4,NOUN,NOMINAL_SUFFIX_மை
உழைப்பு,3738,4,NOUN,NOMINAL_SUFFIX_பு
பாசம்,3733,3,NOUN,BASE_NOUN_CONSONANT_ம்
சிரிப்பு,3720,4,NOUN,NOMINAL_SUFFIX_பு
சட்டை,3715,3,NOUN,BASE_NOUN
தெளிவு,3714,3,NOUN,NOMINAL_SUFFIX_வு
சாப்பாடு,3679,4,NOUN,NOMINAL_SUFFIX_டு
புகார்கள்,3662,5,NOUN,BASE_NOUN_CONSONANT_ள்
நிர்வாகி,3658,4,NOUN,BASE_NOUN
இளைஞன்,3637,4,NOUN,BASE_NOUN_CONSONANT_ன்
குறைபாடு,3629,4,NOUN,NOMINAL_SUFFIX_டு
மிரட்டல்,3622,5,NOUN,BASE_NOUN_CONSONANT_ல்
சேமிப்பு,3611,4,NOUN,NOMINAL_SUFFIX_பு
நுகர்வோர்,3601,5,NOUN,BASE_NOUN_CONSONANT_ர்
புறநகர்,3593,5,NOUN,BASE_NOUN_CONSONANT_ர்
திருமதி,3569,4,NOUN,NOMINAL_SUFFIX_தி
பிறர்,3561,3,NOUN,BASE_NOUN_CONSONANT_ர்
முத்தம்,3561,4,NOUN,BASE_NOUN_CONSONANT_ம்
அமிலம்,3555,4,NOUN,BASE_NOUN_CONSONANT_ம்
மறியல்,3548,4,NOUN,BASE_NOUN_CONSONANT_ல்
முன்னுரிமை,3545,5,NOUN,NOMINAL_SUFFIX_மை
கொழுப்பு,3544,4,NOUN,NOMINAL_SUFFIX_பு
புலனாய்வு,3544,5,NOUN,NOMINAL_SUFFIX_வு
வறுமை,3537,3,NOUN,NOMINAL_SUFFIX_மை
தேவர்,3530,3,NOUN,KNOWN_BASE_NOUN
செலவுகள்,3529,5,NOUN,BASE_NOUN_CONSONANT_ள்
துண்டு,3525,3,NOUN,KNOWN_BASE_NOUN
எரிபொருள்,3512,5,NOUN,BASE_NOUN_CONSONANT_ள்
புத்தாண்டு,3510,5,NOUN,NOMINAL_SUFFIX_டு
குற்றவாளி,3506,5,NOUN,BASE_NOUN_VOWEL_ளி
தேர்வுகள்,3496,5,NOUN,BASE_NOUN_CONSONANT_ள்
பங்குகள்,3484,5,NOUN,BASE_NOUN_CONSONANT_ள்
நிவாரணம்,3483,5,NOUN,BASE_NOUN_CONSONANT_ம்
கோட்பாடு,3482,4,NOUN,NOMINAL_SUFFIX_டு
தாமரை,3480,3,NOUN,BASE_NOUN
குழாய்,3477,3,NOUN,BASE_NOUN_CONSONANT_ய்
செயல்கள்,3461,5,NOUN,BASE_NOUN_CONSONANT_ள்
ஆயுதம்,3453,4,NOUN,BASE_NOUN_CONSONANT_ம்
இருப்பு,3449,4,NOUN,NOMINAL_SUFFIX_பு
மாளிகை,3446,3,NOUN,NOMINAL_SUFFIX_கை
சுழற்சி,3445,4,NOUN,NOMINAL_SUFFIX_சி
நள்ளிரவு,3445,5,NOUN,NOMINAL_SUFFIX_வு
சிரமம்,3443,4,NOUN,BASE_NOUN_CONSONANT_ம்
தப்பு,3412,3,NOUN,NOMINAL_SUFFIX_பு
இன்பம்,3400,4,NOUN,BASE_NOUN_CONSONANT_ம்
தோட்டம்,3395,4,NOUN,BASE_NOUN_CONSONANT_ம்
பெரியவர்,3393,5,NOUN,KNOWN_BASE_NOUN
தொடர்ச்சி,3388,5,NOUN,NOMINAL_SUFFIX_சி
முறைகேடு,3381,4,NOUN,NOMINAL_SUFFIX_டு
சன்னதி,3373,4,NOUN,NOMINAL_SUFFIX_தி
தேவதை,3346,3,NOUN,BASE_NOUN
புராணம்,3333,4,NOUN,BASE_NOUN_CONSONANT_ம்
விடயம்,3333,4,NOUN,BASE_NOUN_CONSONANT_ம்
நிறுத்தம்,3330,5,NOUN,BASE_NOUN_CONSONANT_ம்
பேரணி,3327,3,NOUN,BASE_NOUN
காய்கறி,3326,4,NOUN,BASE_NOUN
மனுக்கள்,3317,5,NOUN,BASE_NOUN_CONSONANT_ள்
பருவமழை,3315,5,NOUN,BASE_NOUN
தட்டி,3312,3,NOUN,BASE_NOUN
விரைவு,3312,3,NOUN,NOMINAL_SUFFIX_வு
கோபுரம்,3307,4,NOUN,BASE_NOUN_CONSONANT_ம்
இழப்பீடு,3301,5,NOUN,NOMINAL_SUFFIX_டு
தவம்,3296,3,NOUN,KNOWN_BASE_NOUN
நிலக்கரி,3286,5,NOUN,BASE_NOUN_VOWEL_ரி
